TimestampUTC,kw-energex,pv+battery
2016-02-11 16:15:00+10:00,473.0541076660156,-2189.897705078125
2016-02-11 16:30:00+10:00,1818.712890625,-695.7551879882812
2016-02-11 16:45:00+10:00,1739.6605224609375,-688.9273071289062
2016-02-11 17:00:00+10:00,1199.1253662109375,-1310.0753173828125
2016-02-11 17:15:00+10:00,1371.6690673828125,-1022.35302734375
2016-02-11 17:30:00+10:00,1424.03857421875,-865.0585327148438
2016-02-11 17:45:00+10:00,1744.9892578125,-527.3059692382812
2016-02-11 18:00:00+10:00,1898.318115234375,-349.7294921875
2016-02-11 18:15:00+10:00,1887.956787109375,-233.26084899902344
2016-02-11 18:30:00+10:00,1927.4549560546875,-73.2914810180664
2016-02-11 18:45:00+10:00,1929.6533203125,5.873061656951904
2016-02-11 19:00:00+10:00,1907.2960205078125,8.139776229858398
2016-02-11 19:15:00+10:00,1901.465087890625,8.32873249053955
2016-02-11 19:30:00+10:00,1870.2166748046875,8.523336410522461
2016-02-11 19:45:00+10:00,1851.5001220703125,8.23753547668457
2016-02-11 20:00:00+10:00,1802.1339111328125,7.984249591827393
2016-02-11 20:15:00+10:00,1767.6453857421875,7.994823455810547
2016-02-11 20:30:00+10:00,1720.7366943359375,7.935591697692871
2016-02-11 20:45:00+10:00,1680.6070556640625,7.932929515838623
2016-02-11 21:00:00+10:00,1651.564697265625,7.906597137451172
2016-02-11 21:15:00+10:00,1685.9993896484375,7.877417087554932
2016-02-11 21:30:00+10:00,1649.9451904296875,7.847919464111328
2016-02-11 21:45:00+10:00,1582.684326171875,7.913249969482422
2016-02-11 22:00:00+10:00,1593.1212158203125,7.608025550842285
2016-02-11 22:15:00+10:00,1589.9580078125,7.8144330978393555
2016-02-11 22:30:00+10:00,1565.292724609375,7.871538162231445
2016-02-11 22:45:00+10:00,1555.2489013671875,7.8695902824401855
2016-02-11 23:00:00+10:00,1529.7882080078125,7.512836456298828
2016-02-11 23:15:00+10:00,1536.387451171875,8.279385566711426
2016-02-11 23:30:00+10:00,1467.8388671875,8.199851036071777
2016-02-11 23:45:00+10:00,1425.057861328125,7.519382476806641
2016-02-12 00:00:00+10:00,1383.0013427734375,7.839902877807617
2016-02-12 00:15:00+10:00,1393.396484375,7.652702808380127
2016-02-12 00:30:00+10:00,1385.2979736328125,7.5731120109558105
2016-02-12 00:45:00+10:00,1398.9456787109375,7.514469623565674
2016-02-12 01:00:00+10:00,1404.6680908203125,7.89616060256958
2016-02-12 01:15:00+10:00,1377.312255859375,7.45314884185791
2016-02-12 01:30:00+10:00,1404.1988525390625,7.4295806884765625
2016-02-12 01:45:00+10:00,1382.41552734375,7.898078918457031
2016-02-12 02:00:00+10:00,1381.998291015625,7.426390171051025
2016-02-12 02:15:00+10:00,1402.2120361328125,7.436662673950195
2016-02-12 02:30:00+10:00,1384.757080078125,7.446772575378418
2016-02-12 02:45:00+10:00,1375.3017578125,7.453314781188965
2016-02-12 03:00:00+10:00,1373.264404296875,7.4499006271362305
2016-02-12 03:15:00+10:00,1374.966064453125,7.428513050079346
2016-02-12 03:30:00+10:00,1402.1632080078125,7.419058322906494
2016-02-12 03:45:00+10:00,1395.789306640625,7.420780658721924
2016-02-12 04:00:00+10:00,1394.148193359375,7.447855472564697
2016-02-12 04:15:00+10:00,1408.791259765625,7.409637928009033
2016-02-12 04:30:00+10:00,1383.5914306640625,7.442169666290283
2016-02-12 04:45:00+10:00,1422.831787109375,7.427394866943359
2016-02-12 05:00:00+10:00,1394.925537109375,7.4069600105285645
2016-02-12 05:15:00+10:00,1481.59765625,7.3460774421691895
2016-02-12 05:30:00+10:00,1443.2457275390625,7.422869682312012
2016-02-12 05:45:00+10:00,1433.5057373046875,7.48084831237793
2016-02-12 06:00:00+10:00,1322.3988037109375,-102.72813415527344
2016-02-12 06:15:00+10:00,1201.5274658203125,-331.7373352050781
